r [m]	R_1(r) [∛(1/m)] 		R_2(r) [∛(1/m)] 		R_3(r) [∛(1/m)] 		R_4(r) [∛(1/m)] 		R_5(r) [∛(1/m)] 		R_6(r) [∛(1/m)] 		R_7(r) [∛(1/m)] 		R_8(r) [∛(1/m)] 		R_9(r) [∛(1/m)] 		R_10(r) [∛(1/m)] 		R_11(r) [∛(1/m)] 		R_12(r) [∛(1/m)] 		R_13(r) [∛(1/m)] 		R_14(r) [∛(1/m)] 		R_15(r) [∛(1/m)] 		R_16(r) [∛(1/m)] 		R_17(r) [∛(1/m)] 		R_18(r) [∛(1/m)] 		R_19(r) [∛(1/m)] 		R_20(r) [∛(1/m)] 	
5.944355E-10 [ 1.38339465e+14 -8.00837589e+13 -1.43989728e+14 -1.67668587e+14
  1.75367165e+14  1.81570692e+14  1.77775110e+14 -1.67487776e+14
 -1.09780285e+14 -1.78602404e+14 -1.59835468e+14 -1.66788650e+14
 -1.62253276e+14 -1.65918677e+14 -8.53224664e+13 -1.52450492e+14
 -7.15446569e+13 -1.44554605e+14 -8.99287988e+13 -1.09095576e+14]
5.944856E-10 [ 1.38339741e+14 -8.00879595e+13 -1.44010901e+14 -1.67716853e+14
  1.75449896e+14  1.81658897e+14  1.77958103e+14 -1.67741082e+14
 -1.10075985e+14 -1.79032520e+14 -1.60367032e+14 -1.67433274e+14
 -1.63026459e+14 -1.66824696e+14 -8.62006854e+13 -1.53642674e+14
 -7.26588545e+13 -1.46072789e+14 -9.14862339e+13 -1.10906694e+14]
5.945356E-10 [ 1.38340014e+14 -8.00921051e+13 -1.44031798e+14 -1.67764491e+14
  1.75531558e+14  1.81745976e+14  1.78138774e+14 -1.67991209e+14
 -1.10368017e+14 -1.79457396e+14 -1.60892233e+14 -1.68070340e+14
 -1.63790784e+14 -1.67720606e+14 -8.70693609e+13 -1.54822353e+14
 -7.37617564e+13 -1.47576256e+14 -9.30292286e+13 -1.12701911e+14]
5.945853E-10 [ 1.38340283e+14 -8.00961961e+13 -1.44052421e+14 -1.67811506e+14
  1.75612159e+14  1.81831936e+14  1.78317140e+14 -1.68238178e+14
 -1.10656404e+14 -1.79877062e+14 -1.61411103e+14 -1.68699882e+14
 -1.64546283e+14 -1.68606434e+14 -8.79285103e+13 -1.55989538e+14
 -7.48533553e+13 -1.49064974e+14 -9.45577252e+13 -1.14481128e+14]
5.946348E-10 [ 1.38340548e+14 -8.01002330e+13 -1.44072771e+14 -1.67857904e+14
  1.75691708e+14  1.81916787e+14  1.78493215e+14 -1.68482010e+14
 -1.10941170e+14 -1.80291548e+14 -1.61923674e+14 -1.69321934e+14
 -1.65292990e+14 -1.69482209e+14 -8.87781521e+13 -1.57144236e+14
 -7.59336461e+13 -1.50538912e+14 -9.60716697e+13 -1.16244252e+14]
5.946841E-10 [ 1.38340810e+14 -8.01042163e+13 -1.44092852e+14 -1.67903689e+14
  1.75770212e+14  1.82000536e+14  1.78667017e+14 -1.68722727e+14
 -1.11222337e+14 -1.80700885e+14 -1.62429980e+14 -1.69936530e+14
 -1.66030938e+14 -1.70347962e+14 -8.96183065e+13 -1.58286461e+14
 -7.70026260e+13 -1.51998044e+14 -9.75710129e+13 -1.17991197e+14]
5.947332E-10 [ 1.38341069e+14 -8.01081463e+13 -1.44112665e+14 -1.67948867e+14
  1.75847680e+14  1.82083191e+14  1.78838563e+14 -1.68960349e+14
 -1.11499928e+14 -1.81105103e+14 -1.62930055e+14 -1.70543706e+14
 -1.66760162e+14 -1.71203724e+14 -9.04489951e+13 -1.59416225e+14
 -7.80602947e+13 -1.53442347e+14 -9.90557090e+13 -1.19721880e+14]
5.947821E-10 [ 1.38341324e+14 -8.01120236e+13 -1.44132212e+14 -1.67993441e+14
  1.75924118e+14  1.82164761e+14  1.79007867e+14 -1.69194899e+14
 -1.11773968e+14 -1.81504232e+14 -1.63423932e+14 -1.71143497e+14
 -1.67480698e+14 -1.72049528e+14 -9.12702409e+13 -1.60533546e+14
 -7.91066541e+13 -1.54871801e+14 -1.00525717e+14 -1.21436225e+14]
5.948308E-10 [ 1.38341575e+14 -8.01158485e+13 -1.44151496e+14 -1.68037416e+14
  1.75999537e+14  1.82245253e+14  1.79174947e+14 -1.69426396e+14
 -1.12044479e+14 -1.81898304e+14 -1.63911646e+14 -1.71735939e+14
 -1.68192583e+14 -1.72885408e+14 -9.20820681e+13 -1.61638441e+14
 -8.01417086e+13 -1.56286391e+14 -1.01980999e+14 -1.23134161e+14]
5.948792E-10 [ 1.38341823e+14 -8.01196214e+13 -1.44170519e+14 -1.68080799e+14
  1.76073943e+14  1.82324676e+14  1.79339819e+14 -1.69654864e+14
 -1.12311485e+14 -1.82287350e+14 -1.64393232e+14 -1.72321070e+14
 -1.68895854e+14 -1.73711399e+14 -9.28845024e+13 -1.62730931e+14
 -8.11654645e+13 -1.57686105e+14 -1.03421523e+14 -1.24815620e+14]
5.949275E-10 [ 1.38342068e+14 -8.01233429e+13 -1.44189283e+14 -1.68123592e+14
  1.76147345e+14  1.82403038e+14  1.79502499e+14 -1.69880323e+14
 -1.12575010e+14 -1.82671401e+14 -1.64868725e+14 -1.72898928e+14
 -1.69590549e+14 -1.74527537e+14 -9.36775709e+13 -1.63811039e+14
 -8.21779307e+13 -1.59070933e+14 -1.04847258e+14 -1.26480542e+14]
5.949755E-10 [ 1.38342310e+14 -8.01270133e+13 -1.44207789e+14 -1.68165802e+14
  1.76219750e+14  1.82480347e+14  1.79663004e+14 -1.70102795e+14
 -1.12835077e+14 -1.83050488e+14 -1.65338161e+14 -1.73469549e+14
 -1.70276709e+14 -1.75333861e+14 -9.44613017e+13 -1.64878789e+14
 -8.31791181e+13 -1.60440871e+14 -1.06258179e+14 -1.28128870e+14]
5.950233E-10 [ 1.38342548e+14 -8.01306330e+13 -1.44226041e+14 -1.68207432e+14
  1.76291167e+14  1.82556611e+14  1.79821350e+14 -1.70322301e+14
 -1.13091711e+14 -1.83424644e+14 -1.65801574e+14 -1.74032973e+14
 -1.70954372e+14 -1.76130408e+14 -9.52357245e+13 -1.65934207e+14
 -8.41690396e+13 -1.61795915e+14 -1.07654265e+14 -1.29760554e+14]
5.950709E-10 [ 1.38342783e+14 -8.01342025e+13 -1.44244041e+14 -1.68248489e+14
  1.76361604e+14  1.82631839e+14  1.79977554e+14 -1.70538864e+14
 -1.13344935e+14 -1.83793901e+14 -1.66259003e+14 -1.74589239e+14
 -1.71623580e+14 -1.76917218e+14 -9.60008700e+13 -1.66977323e+14
 -8.51477105e+13 -1.63136069e+14 -1.09035497e+14 -1.31375546e+14]
5.951183E-10 [ 1.38343015e+14 -8.01377223e+13 -1.44261790e+14 -1.68288976e+14
  1.76431068e+14  1.82706038e+14  1.80131632e+14 -1.70752505e+14
 -1.13594773e+14 -1.84158290e+14 -1.66710482e+14 -1.75138386e+14
 -1.72284373e+14 -1.77694332e+14 -9.67567704e+13 -1.68008167e+14
 -8.61151480e+13 -1.64461334e+14 -1.10401861e+14 -1.32973805e+14]
5.951655E-10 [ 1.38343244e+14 -8.01411927e+13 -1.44279290e+14 -1.68328898e+14
  1.76499568e+14  1.82779217e+14  1.80283601e+14 -1.70963245e+14
 -1.13841249e+14 -1.84517845e+14 -1.67156049e+14 -1.75680456e+14
 -1.72936796e+14 -1.78461792e+14 -9.75034588e+13 -1.69026771e+14
 -8.70713715e+13 -1.65771721e+14 -1.11753347e+14 -1.34555294e+14]
5.952125E-10 [ 1.38343469e+14 -8.01446141e+13 -1.44296544e+14 -1.68368260e+14
  1.76567112e+14  1.82851384e+14  1.80433476e+14 -1.71171108e+14
 -1.14084389e+14 -1.84872597e+14 -1.67595742e+14 -1.76215487e+14
 -1.73580889e+14 -1.79219641e+14 -9.82409696e+13 -1.70033170e+14
 -8.80164023e+13 -1.67067238e+14 -1.13089948e+14 -1.36119981e+14]
5.952592E-10 [ 1.38343691e+14 -8.01479871e+13 -1.44313554e+14 -1.68407067e+14
  1.76633707e+14  1.82922547e+14  1.80581275e+14 -1.71376114e+14
 -1.14324215e+14 -1.85222580e+14 -1.68029597e+14 -1.76743522e+14
 -1.74216698e+14 -1.79967923e+14 -9.89693386e+13 -1.71027400e+14
 -8.89502638e+13 -1.68347901e+14 -1.14411661e+14 -1.37667839e+14]
5.953057E-10 [ 1.38343910e+14 -8.01513120e+13 -1.44330322e+14 -1.68445324e+14
  1.76699362e+14  1.82992714e+14  1.80727015e+14 -1.71578285e+14
 -1.14560753e+14 -1.85567827e+14 -1.68457653e+14 -1.77264603e+14
 -1.74844266e+14 -1.80706683e+14 -9.96886024e+13 -1.72009498e+14
 -8.98729810e+13 -1.69613725e+14 -1.15718485e+14 -1.39198845e+14]
5.953521E-10 [ 1.38344126e+14 -8.01545892e+13 -1.44346850e+14 -1.68483034e+14
  1.76764085e+14  1.83061893e+14  1.80870711e+14 -1.71777644e+14
 -1.14794027e+14 -1.85908371e+14 -1.68879947e+14 -1.77778770e+14
 -1.75463639e+14 -1.81435966e+14 -1.00398799e+14 -1.72979506e+14
 -9.07845814e+13 -1.70864731e+14 -1.17010424e+14 -1.40712980e+14]
5.953982E-10 [ 1.38344339e+14 -8.01578192e+13 -1.44363140e+14 -1.68520204e+14
  1.76827883e+14  1.83130093e+14  1.81012380e+14 -1.71974212e+14
 -1.15024061e+14 -1.86244245e+14 -1.69296518e+14 -1.78286068e+14
 -1.76074862e+14 -1.82155819e+14 -1.01099967e+14 -1.73937464e+14
 -9.16850938e+13 -1.72100942e+14 -1.18287485e+14 -1.42210230e+14]
5.954441E-10 [ 1.38344549e+14 -8.01610023e+13 -1.44379195e+14 -1.68556838e+14
  1.76890764e+14  1.83197321e+14  1.81152039e+14 -1.72168011e+14
 -1.15250881e+14 -1.86575483e+14 -1.69707405e+14 -1.78786537e+14
 -1.76677982e+14 -1.82866291e+14 -1.01792147e+14 -1.74883416e+14
 -9.25745493e+13 -1.73322383e+14 -1.19549679e+14 -1.43690586e+14]
5.954897E-10 [ 1.38344756e+14 -8.01641391e+13 -1.44395016e+14 -1.68592940e+14
  1.76952737e+14  1.83263587e+14  1.81289704e+14 -1.72359064e+14
 -1.15474510e+14 -1.86902118e+14 -1.70112646e+14 -1.79280223e+14
 -1.77273046e+14 -1.83567430e+14 -1.02475379e+14 -1.75817407e+14
 -9.34529806e+13 -1.74529083e+14 -1.20797019e+14 -1.45154042e+14]
5.955352E-10 [ 1.38344960e+14 -8.01672299e+13 -1.44410605e+14 -1.68628516e+14
  1.77013810e+14  1.83328897e+14  1.81425392e+14 -1.72547392e+14
 -1.15694973e+14 -1.87224184e+14 -1.70512281e+14 -1.79767169e+14
 -1.77860102e+14 -1.84259286e+14 -1.03149706e+14 -1.76739483e+14
 -9.43204221e+13 -1.75721074e+14 -1.22029523e+14 -1.46600598e+14]
5.955805E-10 [ 1.38345161e+14 -8.01702751e+13 -1.44425965e+14 -1.68663569e+14
  1.77073989e+14  1.83393260e+14  1.81559119e+14 -1.72733018e+14
 -1.15912296e+14 -1.87541715e+14 -1.70906348e+14 -1.80247419e+14
 -1.78439198e+14 -1.84941909e+14 -1.03815171e+14 -1.77649693e+14
 -9.51769102e+13 -1.76898389e+14 -1.23247209e+14 -1.48030257e+14]
5.956255E-10 [ 1.38345359e+14 -8.01732752e+13 -1.44441098e+14 -1.68698105e+14
  1.77133284e+14  1.83456684e+14  1.81690902e+14 -1.72915964e+14
 -1.16126504e+14 -1.87854746e+14 -1.71294889e+14 -1.80721018e+14
 -1.79010383e+14 -1.85615350e+14 -1.04471818e+14 -1.78548087e+14
 -9.60224827e+13 -1.78061066e+14 -1.24450102e+14 -1.49443026e+14]
5.956703E-10 [ 1.38345554e+14 -8.01762306e+13 -1.44456005e+14 -1.68732128e+14
  1.77191702e+14  1.83519178e+14  1.81820758e+14 -1.73096252e+14
 -1.16337620e+14 -1.88163309e+14 -1.71677942e+14 -1.81188010e+14
 -1.79573706e+14 -1.86279662e+14 -1.05119693e+14 -1.79434716e+14
 -9.68571793e+13 -1.79209144e+14 -1.25638228e+14 -1.50838916e+14]
5.957149E-10 [ 1.38345746e+14 -8.01791416e+13 -1.44470690e+14 -1.68765643e+14
  1.77249251e+14  1.83580749e+14  1.81948702e+14 -1.73273903e+14
 -1.16545670e+14 -1.88467441e+14 -1.72055547e+14 -1.81648440e+14
 -1.80129217e+14 -1.86934897e+14 -1.05758840e+14 -1.80309632e+14
 -9.76810414e+13 -1.80342664e+14 -1.26811616e+14 -1.52217943e+14]
5.957593E-10 [ 1.38345935e+14 -8.01820087e+13 -1.44485153e+14 -1.68798655e+14
  1.77305938e+14  1.83641406e+14  1.82074752e+14 -1.73448941e+14
 -1.16750679e+14 -1.88767174e+14 -1.72427746e+14 -1.82102355e+14
 -1.80676968e+14 -1.87581110e+14 -1.06389307e+14 -1.81172892e+14
 -9.84941117e+13 -1.81461673e+14 -1.27970299e+14 -1.53580126e+14]
5.958034E-10 [ 1.38346121e+14 -8.01848324e+13 -1.44499397e+14 -1.68831168e+14
  1.77361772e+14  1.83701156e+14  1.82198924e+14 -1.73621387e+14
 -1.16952673e+14 -1.89062544e+14 -1.72794578e+14 -1.82549801e+14
 -1.81217008e+14 -1.88218354e+14 -1.07011141e+14 -1.82024549e+14
 -9.92964349e+13 -1.82566216e+14 -1.29114311e+14 -1.54925488e+14]
5.958474E-10 [ 1.38346305e+14 -8.01876130e+13 -1.44513424e+14 -1.68863187e+14
  1.77416761e+14  1.83760008e+14  1.82321235e+14 -1.73791264e+14
 -1.17151675e+14 -1.89353586e+14 -1.73156084e+14 -1.82990824e+14
 -1.81749390e+14 -1.88846686e+14 -1.07624392e+14 -1.82864662e+14
 -1.00088057e+14 -1.83656343e+14 -1.30243691e+14 -1.56254056e+14]
5.958911E-10 [ 1.38346486e+14 -8.01903509e+13 -1.44527236e+14 -1.68894716e+14
  1.77470912e+14  1.83817970e+14  1.82441700e+14 -1.73958593e+14
 -1.17347712e+14 -1.89640333e+14 -1.73512305e+14 -1.83425469e+14
 -1.82274165e+14 -1.89466161e+14 -1.08229109e+14 -1.83693290e+14
 -1.00869025e+14 -1.84732107e+14 -1.31358479e+14 -1.57565860e+14]
5.959346E-10 [ 1.38346664e+14 -8.01930465e+13 -1.44540835e+14 -1.68925761e+14
  1.77524232e+14  1.83875050e+14  1.82560337e+14 -1.74123398e+14
 -1.17540808e+14 -1.89922822e+14 -1.73863283e+14 -1.83853786e+14
 -1.82791387e+14 -1.90076835e+14 -1.08825341e+14 -1.84510492e+14
 -1.01639389e+14 -1.85793562e+14 -1.32458720e+14 -1.58860935e+14]
5.959779E-10 [ 1.38346839e+14 -8.01957003e+13 -1.44554223e+14 -1.68956325e+14
  1.77576731e+14  1.83931256e+14  1.82677162e+14 -1.74285699e+14
 -1.17730988e+14 -1.90201086e+14 -1.74209057e+14 -1.84275819e+14
 -1.83301109e+14 -1.90678767e+14 -1.09413142e+14 -1.85316330e+14
 -1.02399198e+14 -1.86840765e+14 -1.33544459e+14 -1.60139319e+14]
5.960210E-10 [ 1.38347012e+14 -8.01983127e+13 -1.44567403e+14 -1.68986413e+14
  1.77628415e+14  1.83986595e+14  1.82792192e+14 -1.74445520e+14
 -1.17918278e+14 -1.90475161e+14 -1.74549671e+14 -1.84691618e+14
 -1.83803383e+14 -1.91272014e+14 -1.09992561e+14 -1.86110866e+14
 -1.03148505e+14 -1.87873773e+14 -1.34615746e+14 -1.61401052e+14]
5.960639E-10 [ 1.38347182e+14 -8.02008840e+13 -1.44580376e+14 -1.69016031e+14
  1.77679293e+14  1.84041077e+14  1.82905442e+14 -1.74602883e+14
 -1.18102704e+14 -1.90745083e+14 -1.74885165e+14 -1.85101230e+14
 -1.84298264e+14 -1.91856636e+14 -1.10563652e+14 -1.86894165e+14
 -1.03887363e+14 -1.88892649e+14 -1.35672632e+14 -1.62646180e+14]
5.961065E-10 [ 1.38347349e+14 -8.02034147e+13 -1.44593144e+14 -1.69045182e+14
  1.77729371e+14  1.84094709e+14  1.83016930e+14 -1.74757809e+14
 -1.18284289e+14 -1.91010885e+14 -1.75215581e+14 -1.85504703e+14
 -1.84785806e+14 -1.92432690e+14 -1.11126468e+14 -1.87666291e+14
 -1.04615827e+14 -1.89897457e+14 -1.36715172e+14 -1.63874751e+14]
5.961489E-10 [ 1.38347514e+14 -8.02059051e+13 -1.44605709e+14 -1.69073871e+14
  1.77778658e+14  1.84147499e+14  1.83126671e+14 -1.74910321e+14
 -1.18463060e+14 -1.91272605e+14 -1.75540961e+14 -1.85902086e+14
 -1.85266064e+14 -1.93000238e+14 -1.11681064e+14 -1.88427311e+14
 -1.05333952e+14 -1.90888260e+14 -1.37743421e+14 -1.65086816e+14]
5.961911E-10 [ 1.38347676e+14 -8.02083557e+13 -1.44618073e+14 -1.69102102e+14
  1.77827162e+14  1.84199455e+14  1.83234683e+14 -1.75060442e+14
 -1.18639042e+14 -1.91530276e+14 -1.75861347e+14 -1.86293426e+14
 -1.85739093e+14 -1.93559340e+14 -1.12227494e+14 -1.89177293e+14
 -1.06041795e+14 -1.91865127e+14 -1.38757440e+14 -1.66282429e+14]
5.962331E-10 [ 1.38347835e+14 -8.02107668e+13 -1.44630239e+14 -1.69129881e+14
  1.77874890e+14  1.84250585e+14  1.83340981e+14 -1.75208193e+14
 -1.18812259e+14 -1.91783934e+14 -1.76176781e+14 -1.86678773e+14
 -1.86204949e+14 -1.94110058e+14 -1.12765814e+14 -1.89916305e+14
 -1.06739416e+14 -1.92828126e+14 -1.39757288e+14 -1.67461650e+14]
5.962749E-10 [ 1.38347992e+14 -8.02131389e+13 -1.44642208e+14 -1.69157211e+14
  1.77921850e+14  1.84300897e+14  1.83445582e+14 -1.75353596e+14
 -1.18982738e+14 -1.92033615e+14 -1.76487306e+14 -1.87058175e+14
 -1.86663687e+14 -1.94652451e+14 -1.13296081e+14 -1.90644417e+14
 -1.07426873e+14 -1.93777331e+14 -1.40743031e+14 -1.68624537e+14]
5.963164E-10 [ 1.38348146e+14 -8.02154724e+13 -1.44653982e+14 -1.69184098e+14
  1.77968049e+14  1.84350399e+14  1.83548502e+14 -1.75496674e+14
 -1.19150503e+14 -1.92279354e+14 -1.76792963e+14 -1.87431683e+14
 -1.87115364e+14 -1.95186584e+14 -1.13818349e+14 -1.91361699e+14
 -1.08104227e+14 -1.94712813e+14 -1.41714733e+14 -1.69771157e+14]
5.963577E-10 [ 1.38348298e+14 -8.02177677e+13 -1.44665563e+14 -1.69210545e+14
  1.78013495e+14  1.84399099e+14  1.83649758e+14 -1.75637448e+14
 -1.19315580e+14 -1.92521187e+14 -1.77093796e+14 -1.87799345e+14
 -1.87560037e+14 -1.95712518e+14 -1.14332679e+14 -1.92068224e+14
 -1.08771541e+14 -1.95634648e+14 -1.42672464e+14 -1.70901574e+14]
5.963988E-10 [ 1.38348447e+14 -8.02200250e+13 -1.44676954e+14 -1.69236557e+14
  1.78058195e+14  1.84447005e+14  1.83749366e+14 -1.75775941e+14
 -1.19477995e+14 -1.92759149e+14 -1.77389847e+14 -1.88161211e+14
 -1.87997761e+14 -1.96230318e+14 -1.14839126e+14 -1.92764065e+14
 -1.09428878e+14 -1.96542914e+14 -1.43616293e+14 -1.72015860e+14]
5.964397E-10 [ 1.38348594e+14 -8.02222449e+13 -1.44688155e+14 -1.69262139e+14
  1.78102158e+14  1.84494124e+14  1.83847341e+14 -1.75912176e+14
 -1.19637771e+14 -1.92993276e+14 -1.77681158e+14 -1.88517330e+14
 -1.88428595e+14 -1.96740046e+14 -1.15337751e+14 -1.93449295e+14
 -1.10076301e+14 -1.97437688e+14 -1.44546293e+14 -1.73114087e+14]
5.964804E-10 [ 1.38348739e+14 -8.02244278e+13 -1.44699170e+14 -1.69287294e+14
  1.78145391e+14  1.84540466e+14  1.83943702e+14 -1.76046173e+14
 -1.19794936e+14 -1.93223603e+14 -1.77967772e+14 -1.88867754e+14
 -1.88852596e+14 -1.97241766e+14 -1.15828612e+14 -1.94123990e+14
 -1.10713876e+14 -1.98319052e+14 -1.45462538e+14 -1.74196330e+14]
5.965208E-10 [ 1.38348881e+14 -8.02265740e+13 -1.44710000e+14 -1.69312028e+14
  1.78187901e+14  1.84586036e+14  1.84038462e+14 -1.76177956e+14
 -1.19949513e+14 -1.93450167e+14 -1.78249732e+14 -1.89212531e+14
 -1.89269822e+14 -1.97735544e+14 -1.16311768e+14 -1.94788224e+14
 -1.11341670e+14 -1.99187087e+14 -1.46365106e+14 -1.75262667e+14]
5.965611E-10 [ 1.38349021e+14 -8.02286839e+13 -1.44720647e+14 -1.69336345e+14
  1.78229695e+14  1.84630845e+14  1.84131639e+14 -1.76307545e+14
 -1.20101528e+14 -1.93673002e+14 -1.78527082e+14 -1.89551713e+14
 -1.89680330e+14 -1.98221445e+14 -1.16787281e+14 -1.95442075e+14
 -1.11959749e+14 -2.00041877e+14 -1.47254073e+14 -1.76313180e+14]
5.966011E-10 [ 1.38349158e+14 -8.02307578e+13 -1.44731113e+14 -1.69360250e+14
  1.78270782e+14  1.84674898e+14  1.84223250e+14 -1.76434964e+14
 -1.20251007e+14 -1.93892145e+14 -1.78799863e+14 -1.89885349e+14
 -1.90084179e+14 -1.98699533e+14 -1.17255210e+14 -1.96085620e+14
 -1.12568181e+14 -2.00883509e+14 -1.48129521e+14 -1.77347951e+14]
5.966408E-10 [ 1.38349293e+14 -8.02327963e+13 -1.44741400e+14 -1.69383745e+14
  1.78311169e+14  1.84718205e+14  1.84313309e+14 -1.76560233e+14
 -1.20397974e+14 -1.94107631e+14 -1.79068119e+14 -1.90213490e+14
 -1.90481428e+14 -1.99169875e+14 -1.17715618e+14 -1.96718938e+14
 -1.13167037e+14 -2.01712068e+14 -1.48991533e+14 -1.78367066e+14]
5.966804E-10 [ 1.38349426e+14 -8.02347996e+13 -1.44751510e+14 -1.69406837e+14
  1.78350863e+14  1.84760772e+14  1.84401833e+14 -1.76683376e+14
 -1.20542456e+14 -1.94319496e+14 -1.79331893e+14 -1.90536187e+14
 -1.90872136e+14 -1.99632537e+14 -1.18168566e+14 -1.97342107e+14
 -1.13756386e+14 -2.02527643e+14 -1.49840191e+14 -1.79370613e+14]
5.967197E-10 [ 1.38349556e+14 -8.02367682e+13 -1.44761445e+14 -1.69429530e+14
  1.78389871e+14  1.84802608e+14  1.84488838e+14 -1.76804413e+14
 -1.20684476e+14 -1.94527776e+14 -1.79591228e+14 -1.90853491e+14
 -1.91256361e+14 -2.00087586e+14 -1.18614115e+14 -1.97955207e+14
 -1.14336298e+14 -2.03330325e+14 -1.50675581e+14 -1.80358683e+14]
5.967589E-10 [ 1.38349684e+14 -8.02387025e+13 -1.44771206e+14 -1.69451827e+14
  1.78428202e+14  1.84843720e+14  1.84574340e+14 -1.76923367e+14
 -1.20824060e+14 -1.94732506e+14 -1.79846168e+14 -1.91165452e+14
 -1.91634162e+14 -2.00535087e+14 -1.19052329e+14 -1.98558320e+14
 -1.14906847e+14 -2.04120203e+14 -1.51497792e+14 -1.81331370e+14]
5.967978E-10 [ 1.38349810e+14 -8.02406027e+13 -1.44780796e+14 -1.69473733e+14
  1.78465861e+14  1.84884117e+14  1.84658355e+14 -1.77040259e+14
 -1.20961233e+14 -1.94933722e+14 -1.80096755e+14 -1.91472122e+14
 -1.92005599e+14 -2.00975110e+14 -1.19483270e+14 -1.99151526e+14
 -1.15468103e+14 -2.04897372e+14 -1.52306911e+14 -1.82288767e+14]
5.968364E-10 [ 1.38349934e+14 -8.02424693e+13 -1.44790217e+14 -1.69495253e+14
  1.78502858e+14  1.84923805e+14  1.84740899e+14 -1.77155111e+14
 -1.21096021e+14 -1.95131459e+14 -1.80343032e+14 -1.91773551e+14
 -1.92370732e+14 -2.01407720e+14 -1.19907002e+14 -1.99734907e+14
 -1.16020142e+14 -2.05661925e+14 -1.53103030e+14 -1.83230972e+14]
5.968749E-10 [ 1.38350055e+14 -8.02443027e+13 -1.44799469e+14 -1.69516390e+14
  1.78539198e+14  1.84962793e+14  1.84821987e+14 -1.77267946e+14
 -1.21228447e+14 -1.95325754e+14 -1.80585044e+14 -1.92069791e+14
 -1.92729620e+14 -2.01832986e+14 -1.20323589e+14 -2.00308547e+14
 -1.16563036e+14 -2.06413957e+14 -1.53886241e+14 -1.84158086e+14]
5.969131E-10 [ 1.38350175e+14 -8.02461032e+13 -1.44808557e+14 -1.69537149e+14
  1.78574890e+14  1.85001088e+14  1.84901636e+14 -1.77378783e+14
 -1.21358539e+14 -1.95516642e+14 -1.80822832e+14 -1.92360893e+14
 -1.93082323e+14 -2.02250976e+14 -1.20733094e+14 -2.00872528e+14
 -1.17096861e+14 -2.07153565e+14 -1.54656637e+14 -1.85070208e+14]
5.969511E-10 [ 1.38350292e+14 -8.02478713e+13 -1.44817480e+14 -1.69557535e+14
  1.78609941e+14  1.85038698e+14  1.84979862e+14 -1.77487646e+14
 -1.21486319e+14 -1.95704159e+14 -1.81056441e+14 -1.92646908e+14
 -1.93428901e+14 -2.02661759e+14 -1.21135582e+14 -2.01426935e+14
 -1.17621693e+14 -2.07880847e+14 -1.55414315e+14 -1.85967444e+14]
5.969889E-10 [ 1.38350407e+14 -8.02496072e+13 -1.44826241e+14 -1.69577550e+14
  1.78644357e+14  1.85075630e+14  1.85056680e+14 -1.77594556e+14
 -1.21611813e+14 -1.95888340e+14 -1.81285913e+14 -1.92927887e+14
 -1.93769414e+14 -2.03065402e+14 -1.21531118e+14 -2.01971852e+14
 -1.18137607e+14 -2.08595901e+14 -1.56159369e+14 -1.86849897e+14]
5.970264E-10 [ 1.38350520e+14 -8.02513114e+13 -1.44834843e+14 -1.69597201e+14
  1.78678146e+14  1.85111893e+14  1.85132106e+14 -1.77699534e+14
 -1.21735047e+14 -1.96069220e+14 -1.81511292e+14 -1.93203883e+14
 -1.94103923e+14 -2.03461974e+14 -1.21919767e+14 -2.02507364e+14
 -1.18644680e+14 -2.09298826e+14 -1.56891898e+14 -1.87717676e+14]
5.970638E-10 [ 1.38350631e+14 -8.02529843e+13 -1.44843286e+14 -1.69616491e+14
  1.78711316e+14  1.85147493e+14  1.85206155e+14 -1.77802602e+14
 -1.21856044e+14 -1.96246835e+14 -1.81732620e+14 -1.93474945e+14
 -1.94432487e+14 -2.03851546e+14 -1.22301594e+14 -2.03033557e+14
 -1.19142991e+14 -2.09989725e+14 -1.57612001e+14 -1.88570889e+14]
5.971009E-10 [ 1.38350740e+14 -8.02546261e+13 -1.44851572e+14 -1.69635424e+14
  1.78743873e+14  1.85182438e+14  1.85278843e+14 -1.77903781e+14
 -1.21974830e+14 -1.96421221e+14 -1.81949942e+14 -1.93741126e+14
 -1.94755168e+14 -2.04234185e+14 -1.22676664e+14 -2.03550517e+14
 -1.19632617e+14 -2.10668699e+14 -1.58319779e+14 -1.89409647e+14]
5.971378E-10 [ 1.38350847e+14 -8.02562373e+13 -1.44859705e+14 -1.69654004e+14
  1.78775825e+14  1.85216737e+14  1.85350186e+14 -1.78003093e+14
 -1.22091429e+14 -1.96592413e+14 -1.82163300e+14 -1.94002478e+14
 -1.95072025e+14 -2.04609961e+14 -1.23045044e+14 -2.04058330e+14
 -1.20113637e+14 -2.11335851e+14 -1.59015333e+14 -1.90234063e+14]
5.971744E-10 [ 1.38350952e+14 -8.02578182e+13 -1.44867684e+14 -1.69672235e+14
  1.78807178e+14  1.85250395e+14  1.85420199e+14 -1.78100558e+14
 -1.22205867e+14 -1.96760447e+14 -1.82372737e+14 -1.94259050e+14
 -1.95383120e+14 -2.04978944e+14 -1.23406799e+14 -2.04557083e+14
 -1.20586130e+14 -2.11991285e+14 -1.59698766e+14 -1.91044251e+14]
5.972109E-10 [ 1.38351054e+14 -8.02593692e+13 -1.44875513e+14 -1.69690123e+14
